DateTime,name,value
2019-01-01T00:00:00.0,gen-1552,1.0
2019-01-01T01:00:00.0,gen-1552,-0.0
2019-01-01T00:00:00.0,gen-1246,1.0
2019-01-01T01:00:00.0,gen-1246,-0.0
2019-01-01T00:00:00.0,gen-1005,1.0
2019-01-01T01:00:00.0,gen-1005,-0.0
2019-01-01T00:00:00.0,gen-169,1.0
2019-01-01T01:00:00.0,gen-169,-0.0
2019-01-01T00:00:00.0,gen-845,1.0
2019-01-01T01:00:00.0,gen-845,-0.0
2019-01-01T00:00:00.0,gen-654,1.0
2019-01-01T01:00:00.0,gen-654,-0.0
2019-01-01T00:00:00.0,gen-60,1.0
2019-01-01T01:00:00.0,gen-60,-0.0
2019-01-01T00:00:00.0,gen-832,1.0
2019-01-01T01:00:00.0,gen-832,-0.0
2019-01-01T00:00:00.0,gen-488,1.0
2019-01-01T01:00:00.0,gen-488,-0.0
2019-01-01T00:00:00.0,gen-2081,1.0
2019-01-01T01:00:00.0,gen-2081,-0.0
2019-01-01T00:00:00.0,gen-596,0.0
2019-01-01T01:00:00.0,gen-596,-0.0
2019-01-01T00:00:00.0,gen-822,1.0
2019-01-01T01:00:00.0,gen-822,-0.0
2019-01-01T00:00:00.0,gen-816,1.0
2019-01-01T01:00:00.0,gen-816,-0.0
2019-01-01T00:00:00.0,gen-1258,1.0
2019-01-01T01:00:00.0,gen-1258,-0.0
2019-01-01T00:00:00.0,gen-1034,1.0
2019-01-01T01:00:00.0,gen-1034,-0.0
2019-01-01T00:00:00.0,gen-702,1.0
2019-01-01T01:00:00.0,gen-702,-0.0
2019-01-01T00:00:00.0,gen-786,1.0
2019-01-01T01:00:00.0,gen-786,-0.0
2019-01-01T00:00:00.0,gen-1217,1.0
2019-01-01T01:00:00.0,gen-1217,-0.0
2019-01-01T00:00:00.0,gen-1669,1.0
2019-01-01T01:00:00.0,gen-1669,-0.0
2019-01-01T00:00:00.0,gen-1686,1.0
2019-01-01T01:00:00.0,gen-1686,-0.0
2019-01-01T00:00:00.0,gen-214,1.0
2019-01-01T01:00:00.0,gen-214,-0.0
2019-01-01T00:00:00.0,gen-453,1.0
2019-01-01T01:00:00.0,gen-453,-0.0
2019-01-01T00:00:00.0,gen-1955,1.0
2019-01-01T01:00:00.0,gen-1955,-0.0
2019-01-01T00:00:00.0,gen-837,1.0
2019-01-01T01:00:00.0,gen-837,-0.0
2019-01-01T00:00:00.0,gen-705,1.0
2019-01-01T01:00:00.0,gen-705,-0.0
2019-01-01T00:00:00.0,gen-2089,1.0
2019-01-01T01:00:00.0,gen-2089,-0.0
2019-01-01T00:00:00.0,gen-510,1.0
2019-01-01T01:00:00.0,gen-510,-0.0
2019-01-01T00:00:00.0,gen-2044,1.0
2019-01-01T01:00:00.0,gen-2044,-0.0
2019-01-01T00:00:00.0,gen-574,1.0
2019-01-01T01:00:00.0,gen-574,-0.0
2019-01-01T00:00:00.0,gen-1810,1.0
2019-01-01T01:00:00.0,gen-1810,-0.0
2019-01-01T00:00:00.0,gen-605,1.0
2019-01-01T01:00:00.0,gen-605,-0.0
2019-01-01T00:00:00.0,gen-527,1.0
2019-01-01T01:00:00.0,gen-527,-0.0
2019-01-01T00:00:00.0,gen-165,1.0
2019-01-01T01:00:00.0,gen-165,-0.0
2019-01-01T00:00:00.0,gen-472,1.0
2019-01-01T01:00:00.0,gen-472,-0.0
2019-01-01T00:00:00.0,gen-1213,1.0
2019-01-01T01:00:00.0,gen-1213,-0.0
2019-01-01T00:00:00.0,gen-659,1.0
2019-01-01T01:00:00.0,gen-659,-0.0
2019-01-01T00:00:00.0,gen-1371,1.0
2019-01-01T01:00:00.0,gen-1371,-0.0
2019-01-01T00:00:00.0,gen-599,1.0
2019-01-01T01:00:00.0,gen-599,-0.0
2019-01-01T00:00:00.0,gen-513,1.0
2019-01-01T01:00:00.0,gen-513,-0.0
2019-01-01T00:00:00.0,gen-829,1.0
2019-01-01T01:00:00.0,gen-829,-0.0
2019-01-01T00:00:00.0,gen-580,1.0
2019-01-01T01:00:00.0,gen-580,-0.0
2019-01-01T00:00:00.0,gen-183,1.0
2019-01-01T01:00:00.0,gen-183,-0.0
2019-01-01T00:00:00.0,gen-543,1.0
2019-01-01T01:00:00.0,gen-543,-0.0
2019-01-01T00:00:00.0,gen-2023,1.0
2019-01-01T01:00:00.0,gen-2023,-0.0
2019-01-01T00:00:00.0,gen-787,1.0
2019-01-01T01:00:00.0,gen-787,-0.0
2019-01-01T00:00:00.0,gen-1637,1.0
2019-01-01T01:00:00.0,gen-1637,-0.0
2019-01-01T00:00:00.0,gen-726,1.0
2019-01-01T01:00:00.0,gen-726,-0.0
2019-01-01T00:00:00.0,gen-201,1.0
2019-01-01T01:00:00.0,gen-201,-0.0
2019-01-01T00:00:00.0,gen-63,1.0
2019-01-01T01:00:00.0,gen-63,-0.0
2019-01-01T00:00:00.0,gen-365,1.0
2019-01-01T01:00:00.0,gen-365,-0.0
